x,Sol_ap,Sol_exact
0.007504,45.5157,45.5124
0.007512,45.5107,45.5074
0.00752,45.5057,45.5024
0.007528,45.5008,45.4974
0.007536,45.4958,45.4924
0.007544,45.4908,45.4874
0.007552,45.4858,45.4825
0.00756,45.4808,45.4775
0.007568,45.4758,45.4725
0.007576,45.4709,45.4675
0.007584,45.4659,45.4625
0.007592,45.4609,45.4576
0.0076,45.4559,45.4526
0.007608,45.4509,45.4476
0.007616,45.446,45.4426
0.007624,45.441,45.4377
0.007632,45.436,45.4327
0.00764,45.431,45.4277
0.007648,45.4261,45.4227
0.007656,45.4211,45.4178
0.007664,45.4161,45.4128
0.007672,45.4112,45.4078
0.00768,45.4062,45.4029
0.007688,45.4012,45.3979
0.007696,45.3963,45.3929
0.007704,45.3913,45.388
0.007712,45.3863,45.383
0.00772,45.3814,45.378
0.007728,45.3764,45.3731
0.007736,45.3715,45.3681
0.007744,45.3665,45.3632
0.007752,45.3615,45.3582
0.00776,45.3566,45.3533
0.007768,45.3516,45.3483
0.007776,45.3467,45.3433
0.007784,45.3417,45.3384
0.007792,45.3368,45.3334
0.0078,45.3318,45.3285
0.007808,45.3269,45.3235
0.007816,45.3219,45.3186
0.007824,45.317,45.3136
0.007832,45.312,45.3087
0.00784,45.3071,45.3037
0.007848,45.3021,45.2988
0.007856,45.2972,45.2939
0.007864,45.2922,45.2889
0.007872,45.2873,45.284
0.00788,45.2824,45.279
0.007888,45.2774,45.2741
0.007896,45.2725,45.2692
0.007904,45.2675,45.2642
0.007912,45.2626,45.2593
0.00792,45.2577,45.2544
0.007928,45.2527,45.2494
0.007936,45.2478,45.2445
0.007944,45.2429,45.2396
0.007952,45.2379,45.2346
0.00796,45.233,45.2297
0.007968,45.2281,45.2248
0.007976,45.2232,45.2198
0.007984,45.2182,45.2149
0.007992,45.2133,45.21
0.008,45.2084,45.2051
0.008008,45.2035,45.2001
0.008016,45.1985,45.1952
0.008024,45.1936,45.1903
0.008032,45.1887,45.1854
0.00804,45.1838,45.1805
0.008048,45.1788,45.1755
0.008056,45.1739,45.1706
0.008064,45.169,45.1657
0.008072,45.1641,45.1608
0.00808,45.1592,45.1559
0.008088,45.1543,45.151
0.008096,45.1494,45.1461
0.008104,45.1444,45.1411
0.008112,45.1395,45.1362
0.00812,45.1346,45.1313
0.008128,45.1297,45.1264
0.008136,45.1248,45.1215
0.008144,45.1199,45.1166
0.008152,45.115,45.1117
0.00816,45.1101,45.1068
0.008168,45.1052,45.1019
0.008176,45.1003,45.097
0.008184,45.0954,45.0921
0.008192,45.0905,45.0872
0.0082,45.0856,45.0823
0.008208,45.0807,45.0774
0.008216,45.0758,45.0725
0.008224,45.0709,45.0676
0.008232,45.066,45.0627
0.00824,45.0611,45.0578
0.008248,45.0562,45.0529
0.008256,45.0513,45.048
0.008264,45.0465,45.0432
0.008272,45.0416,45.0383
0.00828,45.0367,45.0334
0.008288,45.0318,45.0285
0.008296,45.0269,45.0236
0.008304,45.022,45.0187
0.008312,45.0171,45.0138
0.00832,45.0123,45.009
0.008328,45.0074,45.0041
0.008336,45.0025,44.9992
0.008344,44.9976,44.9943
0.008352,44.9927,44.9894
0.00836,44.9879,44.9846
0.008368,44.983,44.9797
0.008376,44.9781,44.9748
0.008384,44.9732,44.9699
0.008392,44.9684,44.9651
0.0084,44.9635,44.9602
0.008408,44.9586,44.9553
0.008416,44.9537,44.9505
0.008424,44.9489,44.9456
0.008432,44.944,44.9407
0.00844,44.9391,44.9359
0.008448,44.9343,44.931
0.008456,44.9294,44.9261
0.008464,44.9246,44.9213
0.008472,44.9197,44.9164
0.00848,44.9148,44.9115
0.008488,44.91,44.9067
0.008496,44.9051,44.9018
0.008504,44.9003,44.897
0.008512,44.8954,44.8921
0.00852,44.8905,44.8873
0.008528,44.8857,44.8824
0.008536,44.8808,44.8776
0.008544,44.876,44.8727
0.008552,44.8711,44.8678
0.00856,44.8663,44.863
0.008568,44.8614,44.8581
0.008576,44.8566,44.8533
0.008584,44.8517,44.8485
0.008592,44.8469,44.8436
0.0086,44.842,44.8388
0.008608,44.8372,44.8339
0.008616,44.8323,44.8291
0.008624,44.8275,44.8242
0.008632,44.8227,44.8194
0.00864,44.8178,44.8146
0.008648,44.813,44.8097
0.008656,44.8081,44.8049
0.008664,44.8033,44.8
0.008672,44.7985,44.7952
0.00868,44.7936,44.7904
0.008688,44.7888,44.7855
0.008696,44.784,44.7807
0.008704,44.7791,44.7759
0.008712,44.7743,44.771
0.00872,44.7695,44.7662
0.008728,44.7646,44.7614
0.008736,44.7598,44.7566
0.008744,44.755,44.7517
0.008752,44.7502,44.7469
0.00876,44.7453,44.7421
0.008768,44.7405,44.7373
0.008776,44.7357,44.7324
0.008784,44.7309,44.7276
0.008792,44.7261,44.7228
0.0088,44.7212,44.718
0.008808,44.7164,44.7132
0.008816,44.7116,44.7083
0.008824,44.7068,44.7035
0.008832,44.702,44.6987
0.00884,44.6972,44.6939
0.008848,44.6923,44.6891
0.008856,44.6875,44.6843
0.008864,44.6827,44.6795
0.008872,44.6779,44.6747
0.00888,44.6731,44.6698
0.008888,44.6683,44.665
0.008896,44.6635,44.6602
0.008904,44.6587,44.6554
0.008912,44.6539,44.6506
0.00892,44.6491,44.6458
0.008928,44.6443,44.641
0.008936,44.6395,44.6362
0.008944,44.6347,44.6314
0.008952,44.6299,44.6266
0.00896,44.6251,44.6218
0.008968,44.6203,44.617
0.008976,44.6155,44.6122
0.008984,44.6107,44.6074
0.008992,44.6059,44.6026
0.009,44.6011,44.5978
0.009008,44.5963,44.593
0.009016,44.5915,44.5883
0.009024,44.5867,44.5835
0.009032,44.5819,44.5787
0.00904,44.5771,44.5739
0.009048,44.5723,44.5691
0.009056,44.5676,44.5643
0.009064,44.5628,44.5595
0.009072,44.558,44.5547
0.00908,44.5532,44.55
0.009088,44.5484,44.5452
0.009096,44.5436,44.5404
0.009104,44.5389,44.5356
0.009112,44.5341,44.5308
0.00912,44.5293,44.5261
0.009128,44.5245,44.5213
0.009136,44.5198,44.5165
0.009144,44.515,44.5117
0.009152,44.5102,44.507
0.00916,44.5054,44.5022
0.009168,44.5007,44.4974
0.009176,44.4959,44.4927
0.009184,44.4911,44.4879
0.009192,44.4864,44.4831
0.0092,44.4816,44.4783
0.009208,44.4768,44.4736
0.009216,44.4721,44.4688
0.009224,44.4673,44.4641
0.009232,44.4625,44.4593
0.00924,44.4578,44.4545
0.009248,44.453,44.4498
0.009256,44.4482,44.445
0.009264,44.4435,44.4402
0.009272,44.4387,44.4355
0.00928,44.434,44.4307
0.009288,44.4292,44.426
0.009296,44.4245,44.4212
0.009304,44.4197,44.4165
0.009312,44.4149,44.4117
0.00932,44.4102,44.407
0.009328,44.4054,44.4022
0.009336,44.4007,44.3975
0.009344,44.3959,44.3927
0.009352,44.3912,44.388
0.00936,44.3865,44.3832
0.009368,44.3817,44.3785
0.009376,44.377,44.3737
0.009384,44.3722,44.369
0.009392,44.3675,44.3642
0.0094,44.3627,44.3595
0.009408,44.358,44.3548
0.009416,44.3533,44.35
0.009424,44.3485,44.3453
0.009432,44.3438,44.3406
0.00944,44.339,44.3358
0.009448,44.3343,44.3311
0.009456,44.3296,44.3263
0.009464,44.3248,44.3216
0.009472,44.3201,44.3169
0.00948,44.3154,44.3121
0.009488,44.3106,44.3074
0.009496,44.3059,44.3027
0.009504,44.3012,44.298
0.009512,44.2965,44.2932
0.00952,44.2917,44.2885
0.009528,44.287,44.2838
0.009536,44.2823,44.2791
0.009544,44.2776,44.2743
0.009552,44.2728,44.2696
0.00956,44.2681,44.2649
0.009568,44.2634,44.2602
0.009576,44.2587,44.2555
0.009584,44.254,44.2507
0.009592,44.2492,44.246
0.0096,44.2445,44.2413
0.009608,44.2398,44.2366
0.009616,44.2351,44.2319
0.009624,44.2304,44.2272
0.009632,44.2257,44.2225
0.00964,44.221,44.2177
0.009648,44.2162,44.213
0.009656,44.2115,44.2083
0.009664,44.2068,44.2036
0.009672,44.2021,44.1989
0.00968,44.1974,44.1942
0.009688,44.1927,44.1895
0.009696,44.188,44.1848
0.009704,44.1833,44.1801
0.009712,44.1786,44.1754
0.00972,44.1739,44.1707
0.009728,44.1692,44.166
0.009736,44.1645,44.1613
0.009744,44.1598,44.1566
0.009752,44.1551,44.1519
0.00976,44.1504,44.1472
0.009768,44.1457,44.1425
0.009776,44.141,44.1378
0.009784,44.1363,44.1331
0.009792,44.1316,44.1284
0.0098,44.1269,44.1237
0.009808,44.1223,44.1191
0.009816,44.1176,44.1144
0.009824,44.1129,44.1097
0.009832,44.1082,44.105
0.00984,44.1035,44.1003
0.009848,44.0988,44.0956
0.009856,44.0941,44.0909
0.009864,44.0895,44.0863
0.009872,44.0848,44.0816
0.00988,44.0801,44.0769
0.009888,44.0754,44.0722
0.009896,44.0707,44.0675
0.009904,44.0661,44.0629
0.009912,44.0614,44.0582
0.00992,44.0567,44.0535
0.009928,44.052,44.0488
0.009936,44.0474,44.0442
0.009944,44.0427,44.0395
0.009952,44.038,44.0348
0.00996,44.0333,44.0301
0.009968,44.0287,44.0255
0.009976,44.024,44.0208
0.009984,44.0193,44.0161
0.009992,44.0147,44.0115
0.01,44.01,44.0068
0.010008,44.0053,44.0021
0.010016,44.0007,43.9975
0.010024,43.996,43.9928
0.010032,43.9914,43.9882
0.01004,43.9867,43.9835
0.010048,43.982,43.9788
0.010056,43.9774,43.9742
0.010064,43.9727,43.9695
0.010072,43.9681,43.9649
0.01008,43.9634,43.9602
0.010088,43.9588,43.9556
0.010096,43.9541,43.9509
0.010104,43.9494,43.9463
0.010112,43.9448,43.9416
0.01012,43.9401,43.937
0.010128,43.9355,43.9323
0.010136,43.9308,43.9277
0.010144,43.9262,43.923
0.010152,43.9216,43.9184
0.01016,43.9169,43.9137
0.010168,43.9123,43.9091
0.010176,43.9076,43.9044
0.010184,43.903,43.8998
0.010192,43.8983,43.8952
0.0102,43.8937,43.8905
0.010208,43.8891,43.8859
0.010216,43.8844,43.8812
0.010224,43.8798,43.8766
0.010232,43.8751,43.872
0.01024,43.8705,43.8673
0.010248,43.8659,43.8627
0.010256,43.8612,43.8581
0.010264,43.8566,43.8534
0.010272,43.852,43.8488
0.01028,43.8473,43.8442
0.010288,43.8427,43.8395
0.010296,43.8381,43.8349
0.010304,43.8335,43.8303
0.010312,43.8288,43.8257
0.01032,43.8242,43.821
0.010328,43.8196,43.8164
0.010336,43.815,43.8118
0.010344,43.8103,43.8072
0.010352,43.8057,43.8026
0.01036,43.8011,43.7979
0.010368,43.7965,43.7933
0.010376,43.7919,43.7887
0.010384,43.7872,43.7841
0.010392,43.7826,43.7795
0.0104,43.778,43.7749
0.010408,43.7734,43.7702
0.010416,43.7688,43.7656
0.010424,43.7642,43.761
0.010432,43.7596,43.7564
0.01044,43.755,43.7518
0.010448,43.7503,43.7472
0.010456,43.7457,43.7426
0.010464,43.7411,43.738
0.010472,43.7365,43.7334
0.01048,43.7319,43.7288
0.010488,43.7273,43.7242
0.010496,43.7227,43.7196
0.010504,43.7181,43.715
0.010512,43.7135,43.7104
0.01052,43.7089,43.7058
0.010528,43.7043,43.7012
0.010536,43.6997,43.6966
0.010544,43.6951,43.692
0.010552,43.6905,43.6874
0.01056,43.6859,43.6828
0.010568,43.6813,43.6782
0.010576,43.6767,43.6736
0.010584,43.6721,43.669
0.010592,43.6676,43.6644
0.0106,43.663,43.6598
0.010608,43.6584,43.6552
0.010616,43.6538,43.6506
0.010624,43.6492,43.646
0.010632,43.6446,43.6415
0.01064,43.64,43.6369
0.010648,43.6354,43.6323
0.010656,43.6309,43.6277
0.010664,43.6263,43.6231
0.010672,43.6217,43.6185
0.01068,43.6171,43.614
0.010688,43.6125,43.6094
0.010696,43.608,43.6048
0.010704,43.6034,43.6002
0.010712,43.5988,43.5957
0.01072,43.5942,43.5911
0.010728,43.5897,43.5865
0.010736,43.5851,43.5819
0.010744,43.5805,43.5774
0.010752,43.5759,43.5728
0.01076,43.5714,43.5682
0.010768,43.5668,43.5637
0.010776,43.5622,43.5591
0.010784,43.5577,43.5545
0.010792,43.5531,43.55
0.0108,43.5485,43.5454
0.010808,43.544,43.5408
0.010816,43.5394,43.5363
0.010824,43.5348,43.5317
0.010832,43.5303,43.5271
0.01084,43.5257,43.5226
0.010848,43.5212,43.518
0.010856,43.5166,43.5135
0.010864,43.5121,43.5089
0.010872,43.5075,43.5044
0.01088,43.5029,43.4998
0.010888,43.4984,43.4952
0.010896,43.4938,43.4907
0.010904,43.4893,43.4861
0.010912,43.4847,43.4816
0.01092,43.4802,43.477
0.010928,43.4756,43.4725
0.010936,43.4711,43.4679
0.010944,43.4665,43.4634
0.010952,43.462,43.4589
0.01096,43.4574,43.4543
0.010968,43.4529,43.4498
0.010976,43.4484,43.4452
0.010984,43.4438,43.4407
0.010992,43.4393,43.4361
0.011,43.4347,43.4316
0.011008,43.4302,43.4271
0.011016,43.4257,43.4225
0.011024,43.4211,43.418
0.011032,43.4166,43.4134
0.01104,43.412,43.4089
0.011048,43.4075,43.4044
0.011056,43.403,43.3998
0.011064,43.3984,43.3953
0.011072,43.3939,43.3908
0.01108,43.3894,43.3863
0.011088,43.3849,43.3817
0.011096,43.3803,43.3772
0.011104,43.3758,43.3727
0.011112,43.3713,43.3681
0.01112,43.3667,43.3636
0.011128,43.3622,43.3591
0.011136,43.3577,43.3546
0.011144,43.3532,43.35
0.011152,43.3487,43.3455
0.01116,43.3441,43.341
0.011168,43.3396,43.3365
0.011176,43.3351,43.332
0.011184,43.3306,43.3274
0.011192,43.3261,43.3229
0.0112,43.3215,43.3184
0.011208,43.317,43.3139
0.011216,43.3125,43.3094
0.011224,43.308,43.3049
0.011232,43.3035,43.3004
0.01124,43.299,43.2959
0.011248,43.2945,43.2913
0.011256,43.29,43.2868
0.011264,43.2854,43.2823
0.011272,43.2809,43.2778
0.01128,43.2764,43.2733
0.011288,43.2719,43.2688
0.011296,43.2674,43.2643
0.011304,43.2629,43.2598
0.011312,43.2584,43.2553
0.01132,43.2539,43.2508
0.011328,43.2494,43.2463
0.011336,43.2449,43.2418
0.011344,43.2404,43.2373
0.011352,43.2359,43.2328
0.01136,43.2314,43.2283
0.011368,43.2269,43.2238
0.011376,43.2224,43.2193
0.011384,43.2179,43.2148
0.011392,43.2135,43.2103
0.0114,43.209,43.2059
0.011408,43.2045,43.2014
0.011416,43.2,43.1969
0.011424,43.1955,43.1924
0.011432,43.191,43.1879
0.01144,43.1865,43.1834
0.011448,43.182,43.1789
0.011456,43.1776,43.1744
0.011464,43.1731,43.17
0.011472,43.1686,43.1655
0.01148,43.1641,43.161
0.011488,43.1596,43.1565
0.011496,43.1551,43.152
0.011504,43.1507,43.1476
0.011512,43.1462,43.1431
0.01152,43.1417,43.1386
0.011528,43.1372,43.1341
0.011536,43.1328,43.1297
0.011544,43.1283,43.1252
0.011552,43.1238,43.1207
0.01156,43.1193,43.1162
0.011568,43.1149,43.1118
0.011576,43.1104,43.1073
0.011584,43.1059,43.1028
0.011592,43.1015,43.0984
0.0116,43.097,43.0939
0.011608,43.0925,43.0894
0.011616,43.0881,43.085
0.011624,43.0836,43.0805
0.011632,43.0791,43.076
0.01164,43.0747,43.0716
0.011648,43.0702,43.0671
0.011656,43.0658,43.0627
0.011664,43.0613,43.0582
0.011672,43.0568,43.0537
0.01168,43.0524,43.0493
0.011688,43.0479,43.0448
0.011696,43.0435,43.0404
0.011704,43.039,43.0359
0.011712,43.0346,43.0315
0.01172,43.0301,43.027
0.011728,43.0257,43.0226
0.011736,43.0212,43.0181
0.011744,43.0168,43.0137
0.011752,43.0123,43.0092
0.01176,43.0079,43.0048
0.011768,43.0034,43.0003
0.011776,42.999,42.9959
0.011784,42.9945,42.9914
0.011792,42.9901,42.987
0.0118,42.9856,42.9826
0.011808,42.9812,42.9781
0.011816,42.9768,42.9737
0.011824,42.9723,42.9692
0.011832,42.9679,42.9648
0.01184,42.9634,42.9604
0.011848,42.959,42.9559
0.011856,42.9546,42.9515
0.011864,42.9501,42.947
0.011872,42.9457,42.9426
0.01188,42.9413,42.9382
0.011888,42.9368,42.9338
0.011896,42.9324,42.9293
0.011904,42.928,42.9249
0.011912,42.9235,42.9205
0.01192,42.9191,42.916
0.011928,42.9147,42.9116
0.011936,42.9103,42.9072
0.011944,42.9058,42.9028
0.011952,42.9014,42.8983
0.01196,42.897,42.8939
0.011968,42.8926,42.8895
0.011976,42.8882,42.8851
0.011984,42.8837,42.8806
0.011992,42.8793,42.8762
0.012,42.8749,42.8718
0.012008,42.8705,42.8674
0.012016,42.8661,42.863
0.012024,42.8616,42.8586
0.012032,42.8572,42.8541
0.01204,42.8528,42.8497
0.012048,42.8484,42.8453
0.012056,42.844,42.8409
0.012064,42.8396,42.8365
0.012072,42.8352,42.8321
0.01208,42.8308,42.8277
0.012088,42.8264,42.8233
0.012096,42.8219,42.8189
0.012104,42.8175,42.8145
0.012112,42.8131,42.8101
0.01212,42.8087,42.8057
0.012128,42.8043,42.8013
0.012136,42.7999,42.7969
0.012144,42.7955,42.7925
0.012152,42.7911,42.7881
0.01216,42.7867,42.7837
0.012168,42.7823,42.7793
0.012176,42.7779,42.7749
0.012184,42.7735,42.7705
0.012192,42.7691,42.7661
0.0122,42.7647,42.7617
0.012208,42.7604,42.7573
0.012216,42.756,42.7529
0.012224,42.7516,42.7485
0.012232,42.7472,42.7441
0.01224,42.7428,42.7397
0.012248,42.7384,42.7353
0.012256,42.734,42.7309
0.012264,42.7296,42.7266
0.012272,42.7252,42.7222
0.01228,42.7209,42.7178
0.012288,42.7165,42.7134
0.012296,42.7121,42.709
0.012304,42.7077,42.7046
0.012312,42.7033,42.7003
0.01232,42.6989,42.6959
0.012328,42.6946,42.6915
0.012336,42.6902,42.6871
0.012344,42.6858,42.6827
0.012352,42.6814,42.6784
0.01236,42.6771,42.674
0.012368,42.6727,42.6696
0.012376,42.6683,42.6652
0.012384,42.6639,42.6609
0.012392,42.6596,42.6565
0.0124,42.6552,42.6521
0.012408,42.6508,42.6478
0.012416,42.6465,42.6434
0.012424,42.6421,42.639
0.012432,42.6377,42.6347
0.01244,42.6334,42.6303
0.012448,42.629,42.6259
0.012456,42.6246,42.6216
0.012464,42.6203,42.6172
0.012472,42.6159,42.6128
0.01248,42.6115,42.6085
0.012488,42.6072,42.6041
0.012496,42.6028,42.5998
0.012504,42.5985,42.5954
0.012512,42.5941,42.5911
0.01252,42.5898,42.5867
0.012528,42.5854,42.5823
0.012536,42.581,42.578
0.012544,42.5767,42.5736
0.012552,42.5723,42.5693
0.01256,42.568,42.5649
0.012568,42.5636,42.5606
0.012576,42.5593,42.5562
0.012584,42.5549,42.5519
0.012592,42.5506,42.5475
0.0126,42.5462,42.5432
0.012608,42.5419,42.5388
0.012616,42.5376,42.5345
0.012624,42.5332,42.5302
0.012632,42.5289,42.5258
0.01264,42.5245,42.5215
0.012648,42.5202,42.5171
0.012656,42.5158,42.5128
0.012664,42.5115,42.5085
0.012672,42.5072,42.5041
0.01268,42.5028,42.4998
0.012688,42.4985,42.4954
0.012696,42.4942,42.4911
0.012704,42.4898,42.4868
0.012712,42.4855,42.4824
0.01272,42.4812,42.4781
0.012728,42.4768,42.4738
0.012736,42.4725,42.4695
0.012744,42.4682,42.4651
0.012752,42.4638,42.4608
0.01276,42.4595,42.4565
0.012768,42.4552,42.4521
0.012776,42.4509,42.4478
0.012784,42.4465,42.4435
0.012792,42.4422,42.4392
0.0128,42.4379,42.4348
0.012808,42.4336,42.4305
0.012816,42.4292,42.4262
0.012824,42.4249,42.4219
0.012832,42.4206,42.4176
0.01284,42.4163,42.4132
0.012848,42.412,42.4089
0.012856,42.4077,42.4046
0.012864,42.4033,42.4003
0.012872,42.399,42.396
0.01288,42.3947,42.3917
0.012888,42.3904,42.3874
0.012896,42.3861,42.3831
0.012904,42.3818,42.3787
0.012912,42.3775,42.3744
0.01292,42.3732,42.3701
0.012928,42.3688,42.3658
0.012936,42.3645,42.3615
0.012944,42.3602,42.3572
0.012952,42.3559,42.3529
0.01296,42.3516,42.3486
0.012968,42.3473,42.3443
0.012976,42.343,42.34
0.012984,42.3387,42.3357
0.012992,42.3344,42.3314
0.013,42.3301,42.3271
0.013008,42.3258,42.3228
0.013016,42.3215,42.3185
0.013024,42.3172,42.3142
0.013032,42.3129,42.3099
0.01304,42.3086,42.3056
0.013048,42.3043,42.3013
0.013056,42.3,42.297
0.013064,42.2958,42.2927
0.013072,42.2915,42.2884
0.01308,42.2872,42.2842
0.013088,42.2829,42.2799
0.013096,42.2786,42.2756
0.013104,42.2743,42.2713
0.013112,42.27,42.267
0.01312,42.2657,42.2627
0.013128,42.2615,42.2584
0.013136,42.2572,42.2542
0.013144,42.2529,42.2499
0.013152,42.2486,42.2456
0.01316,42.2443,42.2413
0.013168,42.24,42.237
0.013176,42.2358,42.2328
0.013184,42.2315,42.2285
0.013192,42.2272,42.2242
0.0132,42.2229,42.2199
0.013208,42.2187,42.2156
0.013216,42.2144,42.2114
0.013224,42.2101,42.2071
0.013232,42.2058,42.2028
0.01324,42.2016,42.1986
0.013248,42.1973,42.1943
0.013256,42.193,42.19
0.013264,42.1888,42.1858
0.013272,42.1845,42.1815
0.01328,42.1802,42.1772
0.013288,42.176,42.173
0.013296,42.1717,42.1687
0.013304,42.1674,42.1644
0.013312,42.1632,42.1602
0.01332,42.1589,42.1559
0.013328,42.1547,42.1516
0.013336,42.1504,42.1474
0.013344,42.1461,42.1431
0.013352,42.1419,42.1389
0.01336,42.1376,42.1346
0.013368,42.1334,42.1304
0.013376,42.1291,42.1261
0.013384,42.1249,42.1218
0.013392,42.1206,42.1176
0.0134,42.1163,42.1133
0.013408,42.1121,42.1091
0.013416,42.1078,42.1048
0.013424,42.1036,42.1006
0.013432,42.0993,42.0963
0.01344,42.0951,42.0921
0.013448,42.0909,42.0878
0.013456,42.0866,42.0836
0.013464,42.0824,42.0794
0.013472,42.0781,42.0751
0.01348,42.0739,42.0709
0.013488,42.0696,42.0666
0.013496,42.0654,42.0624
0.013504,42.0611,42.0581
0.013512,42.0569,42.0539
0.01352,42.0527,42.0497
0.013528,42.0484,42.0454
0.013536,42.0442,42.0412
0.013544,42.04,42.037
0.013552,42.0357,42.0327
0.01356,42.0315,42.0285
0.013568,42.0273,42.0243
0.013576,42.023,42.02
0.013584,42.0188,42.0158
0.013592,42.0146,42.0116
0.0136,42.0103,42.0073
0.013608,42.0061,42.0031
0.013616,42.0019,41.9989
0.013624,41.9977,41.9947
0.013632,41.9934,41.9904
0.01364,41.9892,41.9862
0.013648,41.985,41.982
0.013656,41.9808,41.9778
0.013664,41.9765,41.9735
0.013672,41.9723,41.9693
0.01368,41.9681,41.9651
0.013688,41.9639,41.9609
0.013696,41.9597,41.9567
0.013704,41.9554,41.9524
0.013712,41.9512,41.9482
0.01372,41.947,41.944
0.013728,41.9428,41.9398
0.013736,41.9386,41.9356
0.013744,41.9344,41.9314
0.013752,41.9302,41.9272
0.01376,41.9259,41.923
0.013768,41.9217,41.9187
0.013776,41.9175,41.9145
0.013784,41.9133,41.9103
0.013792,41.9091,41.9061
0.0138,41.9049,41.9019
0.013808,41.9007,41.8977
0.013816,41.8965,41.8935
0.013824,41.8923,41.8893
0.013832,41.8881,41.8851
0.01384,41.8839,41.8809
0.013848,41.8797,41.8767
0.013856,41.8755,41.8725
0.013864,41.8713,41.8683
0.013872,41.8671,41.8641
0.01388,41.8629,41.8599
0.013888,41.8587,41.8557
0.013896,41.8545,41.8515
0.013904,41.8503,41.8473
0.013912,41.8461,41.8431
0.01392,41.8419,41.8389
0.013928,41.8377,41.8348
0.013936,41.8335,41.8306
0.013944,41.8294,41.8264
0.013952,41.8252,41.8222
0.01396,41.821,41.818
0.013968,41.8168,41.8138
0.013976,41.8126,41.8096
0.013984,41.8084,41.8054
0.013992,41.8042,41.8013
0.014,41.8,41.7971
0.014008,41.7959,41.7929
0.014016,41.7917,41.7887
0.014024,41.7875,41.7845
0.014032,41.7833,41.7804
0.01404,41.7791,41.7762
0.014048,41.775,41.772
0.014056,41.7708,41.7678
0.014064,41.7666,41.7636
0.014072,41.7624,41.7595
0.01408,41.7583,41.7553
0.014088,41.7541,41.7511
0.014096,41.7499,41.747
0.014104,41.7458,41.7428
0.014112,41.7416,41.7386
0.01412,41.7374,41.7344
0.014128,41.7332,41.7303
0.014136,41.7291,41.7261
0.014144,41.7249,41.7219
0.014152,41.7207,41.7178
0.01416,41.7166,41.7136
0.014168,41.7124,41.7094
0.014176,41.7083,41.7053
0.014184,41.7041,41.7011
0.014192,41.6999,41.697
0.0142,41.6958,41.6928
0.014208,41.6916,41.6886
0.014216,41.6875,41.6845
0.014224,41.6833,41.6803
0.014232,41.6791,41.6762
0.01424,41.675,41.672
0.014248,41.6708,41.6679
0.014256,41.6667,41.6637
0.014264,41.6625,41.6596
0.014272,41.6584,41.6554
0.01428,41.6542,41.6513
0.014288,41.6501,41.6471
0.014296,41.6459,41.643
0.014304,41.6418,41.6388
0.014312,41.6376,41.6347
0.01432,41.6335,41.6305
0.014328,41.6293,41.6264
0.014336,41.6252,41.6222
0.014344,41.621,41.6181
0.014352,41.6169,41.6139
0.01436,41.6128,41.6098
0.014368,41.6086,41.6057
0.014376,41.6045,41.6015
0.014384,41.6003,41.5974
0.014392,41.5962,41.5932
0.0144,41.5921,41.5891
0.014408,41.5879,41.585
0.014416,41.5838,41.5808
0.014424,41.5797,41.5767
0.014432,41.5755,41.5726
0.01444,41.5714,41.5684
0.014448,41.5673,41.5643
0.014456,41.5631,41.5602
0.014464,41.559,41.556
0.014472,41.5549,41.5519
0.01448,41.5507,41.5478
0.014488,41.5466,41.5437
0.014496,41.5425,41.5395
0.014504,41.5384,41.5354
0.014512,41.5342,41.5313
0.01452,41.5301,41.5272
0.014528,41.526,41.523
0.014536,41.5219,41.5189
0.014544,41.5177,41.5148
0.014552,41.5136,41.5107
0.01456,41.5095,41.5066
0.014568,41.5054,41.5024
0.014576,41.5013,41.4983
0.014584,41.4972,41.4942
0.014592,41.493,41.4901
0.0146,41.4889,41.486
0.014608,41.4848,41.4819
0.014616,41.4807,41.4777
0.014624,41.4766,41.4736
0.014632,41.4725,41.4695
0.01464,41.4684,41.4654
0.014648,41.4643,41.4613
0.014656,41.4601,41.4572
0.014664,41.456,41.4531
0.014672,41.4519,41.449
